# Donnees Temperature / Potentiel(calibré),pour V :  écart type =3.4841653640468424 et moyenne = 258.75384615384615
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.41,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.34,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.37,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.37,260.00
21.34,260.00
21.34,250.00
21.34,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.34,260.00
21.37,260.00
21.34,260.00
21.34,260.00
21.37,260.00
21.34,260.00
21.37,250.00
21.34,260.00
21.34,260.00
21.34,250.00
21.34,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,250.00
21.31,260.00
21.34,260.00
21.34,250.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.41,260.00
21.37,260.00
21.34,250.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.34,250.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.34,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,250.00
21.34,260.00
21.34,250.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.34,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.34,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.41,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.41,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.41,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.41,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.41,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.41,260.00
21.41,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,250.00
21.34,260.00
21.34,260.00
21.34,260.00
21.37,250.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.37,260.00
21.34,250.00
21.37,250.00
21.31,260.00
21.34,260.00
21.37,260.00
21.37,250.00
21.37,250.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.34,260.00
21.37,260.00
21.37,260.00
21.34,260.00
21.37,260.00
21.34,260.00
21.34,260.00
21.31,250.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,260.00
21.34,250.00
21.37,250.00
21.34,250.00
21.34,250.00
21.34,250.00
21.37,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.34,260.00
21.31,260.00
21.31,260.00
21.34,250.00
21.34,260.00
21.34,250.00
21.34,260.00
21.31,260.00
21.34,260.00
21.31,260.00
21.31,260.00
21.34,260.00
21.34,260.00
21.31,250.00
21.31,260.00
21.31,260.00
21.31,250.00
21.31,260.00
21.31,260.00
21.34,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.34,260.00
21.31,260.00
21.31,250.00
21.31,260.00
21.31,260.00
21.31,250.00
21.31,260.00
21.34,260.00
21.34,260.00
21.31,260.00
21.34,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.34,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,250.00
21.31,250.00
21.31,260.00
21.27,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.31,260.00
21.27,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.31,260.00
21.31,260.00
21.27,260.00
21.27,260.00
21.27,250.00
21.27,250.00
21.27,250.00
21.31,260.00
21.31,260.00
21.27,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.27,260.00
21.27,250.00
21.27,260.00
21.31,260.00
21.27,260.00
21.27,250.00
21.27,250.00
21.27,250.00
21.27,260.00
21.27,260.00
21.24,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.27,250.00
21.27,260.00
21.27,260.00
21.27,260.00
21.31,250.00
21.31,260.00
21.27,260.00
21.31,250.00
21.27,260.00
21.31,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,250.00
21.27,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.24,260.00
21.31,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,250.00
21.24,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.31,260.00
21.27,260.00
21.27,250.00
21.27,260.00
21.27,260.00
21.27,250.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,260.00
21.27,240.00
21.27,250.00
