# Donnees Temperature / Potentiel(calibré),pour V :  écart type =5.57675059399433 et moyenne = 414.13276231263376
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,420.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,400.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,400.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,400.00
-242.02,420.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,400.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,390.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,400.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,400.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,400.00
-242.02,420.00
-242.02,410.00
-242.02,420.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,420.00
-242.02,420.00
-242.02,400.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,400.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,410.00
-242.02,400.00
-242.02,410.00
