# Donnees Temperature / Voltage (calibré)
-242.02,270.00
-242.02,270.00
-242.02,260.00
-242.02,260.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
-242.02,270.00
