# Donnees Temperature / Voltage (calibré)
-242.02,-198000.00
-242.02,-208000.00
-242.02,-198000.00
-242.02,-188000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-188000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-188000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-208000.00
-242.02,-198000.00
-242.02,-188000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-198000.00
-242.02,-188000.00
-242.02,-208000.00
-242.02,-188000.00
-242.02,-198000.00
-242.02,-208000.00
-242.02,-198000.00
