# Donnees Temperature / Potentiel(calibré),pour V :  écart type =6.714174076614611 et moyenne = 443.00668151447655
-242.02,450.00
-242.02,450.00
-242.02,440.00
-242.02,440.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,440.00
-242.02,450.00
-242.02,450.00
-242.02,440.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,440.00
-242.02,440.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,440.00
-242.02,450.00
-242.02,440.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
-242.02,450.00
