# Donnees Temperature / Voltage (calibré)
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
-242.02,220.00
